resistance,width1,length1,width2,length2,gate_voltage,drain_voltage,source_voltage,current_source_voltage,power,speed,gain,topology,gate_voltage_num,drain_voltage_num
,50u,90n,50u,300n,800m,400m,,400m,8.863e-09,118100.0,1.068e-06,CS_Current_source_load,0.8,0.4
,2u,90n,2u,300n,900m,400m,,400m,4.326e-10,105300.0,9.41e-07,CS_Current_source_load,0.9,0.4
,2u,90n,10u,300n,900m,400m,,400m,2.17e-09,518200.0,4.633e-06,CS_Current_source_load,0.9,0.4
,2u,90n,50u,300n,900m,400m,,400m,8.862e-09,2112000.0,1.888e-05,CS_Current_source_load,0.9,0.4
,3.42u,90n,2u,300n,900m,400m,,400m,4.326e-10,62960.0,5.775e-07,CS_Current_source_load,0.9,0.4
,3.42u,90n,10u,300n,900m,400m,,400m,2.17e-09,306000.0,2.807e-06,CS_Current_source_load,0.9,0.4
,3.42u,90n,50u,300n,900m,400m,,400m,8.862e-09,1244000.0,1.141e-05,CS_Current_source_load,0.9,0.4
,5.848u,90n,2u,300n,900m,400m,,400m,4.326e-10,37980.0,3.547e-07,CS_Current_source_load,0.9,0.4
,5.848u,90n,10u,300n,900m,400m,,400m,2.17e-09,180800.0,1.688e-06,CS_Current_source_load,0.9,0.4
,5.848u,90n,50u,300n,900m,400m,,400m,8.862e-09,731700.0,6.835e-06,CS_Current_source_load,0.9,0.4
,10u,90n,2u,300n,900m,400m,,400m,4.326e-10,23210.0,2.195e-07,CS_Current_source_load,0.9,0.4
,10u,90n,10u,300n,900m,400m,,400m,2.17e-09,107000.0,1.012e-06,CS_Current_source_load,0.9,0.4
,10u,90n,50u,300n,900m,400m,,400m,8.863e-09,430100.0,4.067e-06,CS_Current_source_load,0.9,0.4
,17.1u,90n,2u,300n,900m,400m,,400m,4.326e-10,14210.0,1.191e-07,CS_Current_source_load,0.9,0.4
,17.1u,90n,10u,300n,900m,400m,,400m,2.17e-09,61730.0,5.175e-07,CS_Current_source_load,0.9,0.4
,17.1u,90n,50u,300n,900m,400m,,400m,8.863e-09,245100.0,2.055e-06,CS_Current_source_load,0.9,0.4
,29.24u,90n,2u,300n,900m,400m,,400m,4.326e-10,9163.0,7.252e-08,CS_Current_source_load,0.9,0.4
,29.24u,90n,10u,300n,900m,400m,,400m,2.17e-09,36530.0,2.892e-07,CS_Current_source_load,0.9,0.4
,29.24u,90n,50u,300n,900m,400m,,400m,8.863e-09,142200.0,1.125e-06,CS_Current_source_load,0.9,0.4
,50u,90n,2u,300n,900m,400m,,400m,4.326e-10,6230.0,4.64e-08,CS_Current_source_load,0.9,0.4
,50u,90n,10u,300n,900m,400m,,400m,2.17e-09,21960.0,1.636e-07,CS_Current_source_load,0.9,0.4
,50u,90n,50u,300n,900m,400m,,400m,8.863e-09,82690.0,6.159e-07,CS_Current_source_load,0.9,0.4
,2u,90n,2u,300n,700m,660.4m,,400m,4.687e-06,1493000000.0,0.02253,CS_Current_source_load,0.7000000000000001,0.6604
,2u,90n,10u,300n,700m,660.4m,,400m,2.285e-05,7586000000.0,0.1267,CS_Current_source_load,0.7000000000000001,0.6604
,2u,90n,50u,300n,700m,660.4m,,400m,8.911e-05,39940000000.0,1.368,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,90n,2u,300n,700m,660.4m,,400m,4.692e-06,879500000.0,0.01354,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,90n,10u,300n,700m,660.4m,,400m,2.297e-05,4408000000.0,0.07197,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,90n,50u,300n,700m,660.4m,,400m,9.232e-05,20130000000.0,0.4416,CS_Current_source_load,0.7000000000000001,0.6604
,5.848u,90n,2u,300n,700m,660.4m,,400m,4.694e-06,516600000.0,0.008073,CS_Current_source_load,0.7000000000000001,0.6604
,5.848u,90n,10u,300n,700m,660.4m,,400m,2.304e-05,2570000000.0,0.04156,CS_Current_source_load,0.7000000000000001,0.6604
,5.848u,90n,50u,300n,700m,660.4m,,400m,9.379e-05,11150000000.0,0.2101,CS_Current_source_load,0.7000000000000001,0.6604
,10u,90n,2u,300n,700m,660.4m,,400m,4.696e-06,303000000.0,0.004783,CS_Current_source_load,0.7000000000000001,0.6604
,10u,90n,10u,300n,700m,660.4m,,400m,2.308e-05,1501000000.0,0.02417,CS_Current_source_load,0.7000000000000001,0.6604
,10u,90n,50u,300n,700m,660.4m,,400m,9.458e-05,6365000000.0,0.1116,CS_Current_source_load,0.7000000000000001,0.6604
,17.1u,90n,2u,300n,700m,660.4m,,400m,4.697e-06,170900000.0,0.00235,CS_Current_source_load,0.7000000000000001,0.6604
,17.1u,90n,10u,300n,700m,660.4m,,400m,2.311e-05,844100000.0,0.01173,CS_Current_source_load,0.7000000000000001,0.6604
,17.1u,90n,50u,300n,700m,660.4m,,400m,9.511e-05,3531000000.0,0.05113,CS_Current_source_load,0.7000000000000001,0.6604
,29.24u,90n,2u,300n,700m,660.4m,,400m,4.698e-06,98130000.0,0.001263,CS_Current_source_load,0.7000000000000001,0.6604
,29.24u,90n,10u,300n,700m,660.4m,,400m,2.312e-05,484000000.0,0.006265,CS_Current_source_load,0.7000000000000001,0.6604
,29.24u,90n,50u,300n,700m,660.4m,,400m,9.535e-05,2013000000.0,0.02664,CS_Current_source_load,0.7000000000000001,0.6604
,50u,90n,2u,300n,700m,660.4m,,400m,4.698e-06,56230000.0,0.0006749,CS_Current_source_load,0.7000000000000001,0.6604
,50u,90n,10u,300n,700m,660.4m,,400m,2.313e-05,277100000.0,0.003336,CS_Current_source_load,0.7000000000000001,0.6604
,50u,90n,50u,300n,700m,660.4m,,400m,9.548e-05,1149000000.0,0.014,CS_Current_source_load,0.7000000000000001,0.6604
,2u,90n,2u,300n,800m,660.4m,,400m,4.69e-06,975900000.0,0.01084,CS_Current_source_load,0.8,0.6604
,2u,90n,10u,300n,800m,660.4m,,400m,2.293e-05,4890000000.0,0.05751,CS_Current_source_load,0.8,0.6604
,2u,90n,50u,300n,800m,660.4m,,400m,9.166e-05,22180000000.0,0.3434,CS_Current_source_load,0.8,0.6604
,3.42u,90n,2u,300n,800m,660.4m,,400m,4.694e-06,574400000.0,0.00652,CS_Current_source_load,0.8,0.6604
,3.42u,90n,10u,300n,800m,660.4m,,400m,2.301e-05,2858000000.0,0.03354,CS_Current_source_load,0.8,0.6604
,3.42u,90n,50u,300n,800m,660.4m,,400m,9.339e-05,12350000000.0,0.1678,CS_Current_source_load,0.8,0.6604
,5.848u,90n,2u,300n,800m,660.4m,,400m,4.696e-06,337300000.0,0.003889,CS_Current_source_load,0.8,0.6604
,5.848u,90n,10u,300n,800m,660.4m,,400m,2.307e-05,1671000000.0,0.01965,CS_Current_source_load,0.8,0.6604
,5.848u,90n,50u,300n,800m,660.4m,,400m,9.434e-05,7086000000.0,0.0905,CS_Current_source_load,0.8,0.6604
,10u,90n,2u,300n,800m,660.4m,,400m,4.697e-06,197800000.0,0.002305,CS_Current_source_load,0.8,0.6604
,10u,90n,10u,300n,800m,660.4m,,400m,2.31e-05,977300000.0,0.01152,CS_Current_source_load,0.8,0.6604
,10u,90n,50u,300n,800m,660.4m,,400m,9.488e-05,4098000000.0,0.05065,CS_Current_source_load,0.8,0.6604
,17.1u,90n,2u,300n,800m,660.4m,,400m,4.698e-06,112000000.0,0.001149,CS_Current_source_load,0.8,0.6604
,17.1u,90n,10u,300n,800m,660.4m,,400m,2.312e-05,552500000.0,0.005702,CS_Current_source_load,0.8,0.6604
,17.1u,90n,50u,300n,800m,660.4m,,400m,9.525e-05,2300000000.0,0.02431,CS_Current_source_load,0.8,0.6604
,29.24u,90n,2u,300n,800m,660.4m,,400m,4.698e-06,64430000.0,0.0006218,CS_Current_source_load,0.8,0.6604
,29.24u,90n,10u,300n,800m,660.4m,,400m,2.313e-05,317600000.0,0.003075,CS_Current_source_load,0.8,0.6604
,29.24u,90n,50u,300n,800m,660.4m,,400m,9.542e-05,1318000000.0,0.01293,CS_Current_source_load,0.8,0.6604
,50u,90n,2u,300n,800m,660.4m,,400m,4.698e-06,36990000.0,0.0003347,CS_Current_source_load,0.8,0.6604
,50u,90n,10u,300n,800m,660.4m,,400m,2.313e-05,182300000.0,0.001652,CS_Current_source_load,0.8,0.6604
,50u,90n,50u,300n,800m,660.4m,,400m,9.552e-05,754800000.0,0.006892,CS_Current_source_load,0.8,0.6604
,2u,90n,2u,300n,900m,660.4m,,400m,4.692e-06,675100000.0,0.006092,CS_Current_source_load,0.9,0.6604
,2u,90n,10u,300n,900m,660.4m,,400m,2.297e-05,3367000000.0,0.03156,CS_Current_source_load,0.9,0.6604
,2u,90n,50u,300n,900m,660.4m,,400m,9.259e-05,14700000000.0,0.163,CS_Current_source_load,0.9,0.6604
,3.42u,90n,2u,300n,900m,660.4m,,400m,4.695e-06,396900000.0,0.003661,CS_Current_source_load,0.9,0.6604
,3.42u,90n,10u,300n,900m,660.4m,,400m,2.304e-05,1969000000.0,0.01858,CS_Current_source_load,0.9,0.6604
,3.42u,90n,50u,300n,900m,660.4m,,400m,9.387e-05,8368000000.0,0.08673,CS_Current_source_load,0.9,0.6604
,5.848u,90n,2u,300n,900m,660.4m,,400m,4.696e-06,233000000.0,0.002183,CS_Current_source_load,0.9,0.6604
,5.848u,90n,10u,300n,900m,660.4m,,400m,2.308e-05,1152000000.0,0.01094,CS_Current_source_load,0.9,0.6604
,5.848u,90n,50u,300n,900m,660.4m,,400m,9.46e-05,4850000000.0,0.04863,CS_Current_source_load,0.9,0.6604
,10u,90n,2u,300n,900m,660.4m,,400m,4.697e-06,136500000.0,0.001293,CS_Current_source_load,0.9,0.6604
,10u,90n,10u,300n,900m,660.4m,,400m,2.31e-05,674200000.0,0.006437,CS_Current_source_load,0.9,0.6604
,10u,90n,50u,300n,900m,660.4m,,400m,9.503e-05,2815000000.0,0.02773,CS_Current_source_load,0.9,0.6604
,17.1u,90n,2u,300n,900m,660.4m,,400m,4.698e-06,77490000.0,0.0006502,CS_Current_source_load,0.9,0.6604
,17.1u,90n,10u,300n,900m,660.4m,,400m,2.312e-05,382100000.0,0.00322,CS_Current_source_load,0.9,0.6604
,17.1u,90n,50u,300n,900m,660.4m,,400m,9.532e-05,1588000000.0,0.0136,CS_Current_source_load,0.9,0.6604
,29.24u,90n,2u,300n,900m,660.4m,,400m,4.698e-06,44620000.0,0.0003534,CS_Current_source_load,0.9,0.6604
,29.24u,90n,10u,300n,900m,660.4m,,400m,2.313e-05,219700000.0,0.001744,CS_Current_source_load,0.9,0.6604
,29.24u,90n,50u,300n,900m,660.4m,,400m,9.546e-05,911500000.0,0.0073,CS_Current_source_load,0.9,0.6604
,50u,90n,2u,300n,900m,660.4m,,400m,4.698e-06,25640000.0,0.0001911,CS_Current_source_load,0.9,0.6604
,50u,90n,10u,300n,900m,660.4m,,400m,2.313e-05,126400000.0,0.0009425,CS_Current_source_load,0.9,0.6604
,50u,90n,50u,300n,900m,660.4m,,400m,9.554e-05,523000000.0,0.003921,CS_Current_source_load,0.9,0.6604
,2u,90n,2u,300n,400m,400m,,692.8m,2.65e-14,22350.0,3.164e-06,CS_Current_source_load,0.4,0.4
,2u,90n,10u,300n,400m,400m,,692.8m,1.395e-13,102500.0,1.45e-05,CS_Current_source_load,0.4,0.4
,2u,90n,50u,300n,400m,400m,,692.8m,5.699e-13,501000.0,7.093e-05,CS_Current_source_load,0.4,0.4
,3.42u,90n,2u,300n,400m,400m,,692.8m,2.65e-14,14310.0,2.13e-06,CS_Current_source_load,0.4,0.4
,3.42u,90n,10u,300n,400m,400m,,692.8m,1.395e-13,61750.0,9.19e-06,CS_Current_source_load,0.4,0.4
,3.42u,90n,50u,300n,400m,400m,,692.8m,5.699e-13,298200.0,4.438e-05,CS_Current_source_load,0.4,0.4
,5.848u,90n,2u,300n,400m,400m,,692.8m,2.65e-14,9330.0,1.436e-06,CS_Current_source_load,0.4,0.4
,5.848u,90n,10u,300n,400m,400m,,692.8m,1.395e-13,37400.0,5.756e-06,CS_Current_source_load,0.4,0.4
,5.848u,90n,50u,300n,400m,400m,,692.8m,5.699e-13,176900.0,2.722e-05,CS_Current_source_load,0.4,0.4
,10u,90n,2u,300n,400m,400m,,692.8m,2.65e-14,6522.0,1.025e-06,CS_Current_source_load,0.4,0.4
,10u,90n,10u,300n,400m,400m,,692.8m,1.395e-13,22970.0,3.611e-06,CS_Current_source_load,0.4,0.4
,10u,90n,50u,300n,400m,400m,,692.8m,5.699e-13,105000.0,1.65e-05,CS_Current_source_load,0.4,0.4
,17.1u,90n,2u,300n,400m,400m,,692.8m,2.65e-14,4607.0,5.912e-07,CS_Current_source_load,0.4,0.4
,17.1u,90n,10u,300n,400m,400m,,692.8m,1.395e-13,13800.0,1.771e-06,CS_Current_source_load,0.4,0.4
,17.1u,90n,50u,300n,400m,400m,,692.8m,5.699e-13,59640.0,7.653e-06,CS_Current_source_load,0.4,0.4
,29.24u,90n,2u,300n,400m,400m,,692.8m,2.65e-14,3574.0,4.153e-07,CS_Current_source_load,0.4,0.4
,29.24u,90n,10u,300n,400m,400m,,692.8m,1.395e-13,8832.0,1.026e-06,CS_Current_source_load,0.4,0.4
,29.24u,90n,50u,300n,400m,400m,,692.8m,5.699e-13,35030.0,4.071e-06,CS_Current_source_load,0.4,0.4
,50u,90n,2u,300n,400m,400m,,692.8m,2.65e-14,2959.0,3.089e-07,CS_Current_source_load,0.4,0.4
,50u,90n,10u,300n,400m,400m,,692.8m,1.395e-13,5957.0,6.218e-07,CS_Current_source_load,0.4,0.4
,50u,90n,50u,300n,400m,400m,,692.8m,5.699e-13,20900.0,2.181e-06,CS_Current_source_load,0.4,0.4
,2u,90n,2u,300n,500m,400m,,692.8m,2.65e-14,13580.0,6.483e-07,CS_Current_source_load,0.5,0.4
,2u,90n,10u,300n,500m,400m,,692.8m,1.395e-13,58070.0,2.772e-06,CS_Current_source_load,0.5,0.4
,2u,90n,50u,300n,500m,400m,,692.8m,5.699e-13,279800.0,1.336e-05,CS_Current_source_load,0.5,0.4
,3.42u,90n,2u,300n,500m,400m,,692.8m,2.65e-14,8950.0,4.45e-07,CS_Current_source_load,0.5,0.4
,3.42u,90n,10u,300n,500m,400m,,692.8m,1.395e-13,35370.0,1.759e-06,CS_Current_source_load,0.5,0.4
,3.42u,90n,50u,300n,500m,400m,,692.8m,5.699e-13,166700.0,8.287e-06,CS_Current_source_load,0.5,0.4
,5.848u,90n,2u,300n,500m,400m,,692.8m,2.65e-14,6315.0,3.229e-07,CS_Current_source_load,0.5,0.4
,5.848u,90n,10u,300n,500m,400m,,692.8m,1.395e-13,21840.0,1.117e-06,CS_Current_source_load,0.5,0.4
,5.848u,90n,50u,300n,500m,400m,,692.8m,5.699e-13,99200.0,5.072e-06,CS_Current_source_load,0.5,0.4
,10u,90n,2u,300n,500m,400m,,692.8m,2.65e-14,4709.0,2.452e-07,CS_Current_source_load,0.5,0.4
,10u,90n,10u,300n,500m,400m,,692.8m,1.395e-13,13830.0,7.199e-07,CS_Current_source_load,0.5,0.4
,10u,90n,50u,300n,500m,400m,,692.8m,5.699e-13,59270.0,3.086e-06,CS_Current_source_load,0.5,0.4
,17.1u,90n,2u,300n,500m,400m,,692.8m,2.65e-14,3627.0,1.586e-07,CS_Current_source_load,0.5,0.4
,17.1u,90n,10u,300n,500m,400m,,692.8m,1.395e-13,8748.0,3.825e-07,CS_Current_source_load,0.5,0.4
,17.1u,90n,50u,300n,500m,400m,,692.8m,5.699e-13,34270.0,1.498e-06,CS_Current_source_load,0.5,0.4
,29.24u,90n,2u,300n,500m,400m,,692.8m,2.65e-14,3040.0,1.221e-07,CS_Current_source_load,0.5,0.4
,29.24u,90n,10u,300n,500m,400m,,692.8m,1.395e-13,5973.0,2.399e-07,CS_Current_source_load,0.5,0.4
,29.24u,90n,50u,300n,500m,400m,,692.8m,5.699e-13,20600.0,8.274e-07,CS_Current_source_load,0.5,0.4
,50u,90n,2u,300n,500m,400m,,692.8m,2.65e-14,2682.0,9.833e-08,CS_Current_source_load,0.5,0.4
,50u,90n,10u,300n,500m,400m,,692.8m,1.395e-13,4358.0,1.598e-07,CS_Current_source_load,0.5,0.4
,50u,90n,50u,300n,500m,400m,,692.8m,5.699e-13,12680.0,4.65e-07,CS_Current_source_load,0.5,0.4
,2u,90n,2u,300n,600m,400m,,692.8m,2.65e-14,8738.0,2.028e-07,CS_Current_source_load,0.6,0.4
,2u,90n,10u,300n,600m,400m,,692.8m,1.395e-13,34270.0,7.954e-07,CS_Current_source_load,0.6,0.4
,2u,90n,50u,300n,600m,400m,,692.8m,5.699e-13,161500.0,3.749e-06,CS_Current_source_load,0.6,0.4
,3.42u,90n,2u,300n,600m,400m,,692.8m,2.65e-14,6131.0,1.472e-07,CS_Current_source_load,0.6,0.4
,3.42u,90n,10u,300n,600m,400m,,692.8m,1.395e-13,21240.0,5.099e-07,CS_Current_source_load,0.6,0.4
,3.42u,90n,50u,300n,600m,400m,,692.8m,5.699e-13,96540.0,2.318e-06,CS_Current_source_load,0.6,0.4
,5.848u,90n,2u,300n,600m,400m,,692.8m,2.65e-14,4579.0,1.126e-07,CS_Current_source_load,0.6,0.4
,5.848u,90n,10u,300n,600m,400m,,692.8m,1.395e-13,13480.0,3.313e-07,CS_Current_source_load,0.6,0.4
,5.848u,90n,50u,300n,600m,400m,,692.8m,5.699e-13,57830.0,1.422e-06,CS_Current_source_load,0.6,0.4
,10u,90n,2u,300n,600m,400m,,692.8m,2.65e-14,3662.0,9.142e-08,CS_Current_source_load,0.6,0.4
,10u,90n,10u,300n,600m,400m,,692.8m,1.395e-13,8888.0,2.219e-07,CS_Current_source_load,0.6,0.4
,10u,90n,50u,300n,600m,400m,,692.8m,5.699e-13,34940.0,8.722e-07,CS_Current_source_load,0.6,0.4
,17.1u,90n,2u,300n,600m,400m,,692.8m,2.65e-14,3017.0,6.476e-08,CS_Current_source_load,0.6,0.4
,17.1u,90n,10u,300n,600m,400m,,692.8m,1.395e-13,5955.0,1.278e-07,CS_Current_source_load,0.6,0.4
,17.1u,90n,50u,300n,600m,400m,,692.8m,5.699e-13,20600.0,4.422e-07,CS_Current_source_load,0.6,0.4
,29.24u,90n,2u,300n,600m,400m,,692.8m,2.65e-14,2668.0,5.324e-08,CS_Current_source_load,0.6,0.4
,29.24u,90n,10u,300n,600m,400m,,692.8m,1.395e-13,4352.0,8.685e-08,CS_Current_source_load,0.6,0.4
,29.24u,90n,50u,300n,600m,400m,,692.8m,5.699e-13,12750.0,2.544e-07,CS_Current_source_load,0.6,0.4
,50u,90n,2u,300n,600m,400m,,692.8m,2.65e-14,2449.0,4.522e-08,CS_Current_source_load,0.6,0.4
,50u,90n,10u,300n,600m,400m,,692.8m,1.395e-13,3412.0,6.299e-08,CS_Current_source_load,0.6,0.4
,50u,90n,50u,300n,600m,400m,,692.8m,5.699e-13,8211.0,1.516e-07,CS_Current_source_load,0.6,0.4
,2u,90n,2u,300n,700m,400m,,692.8m,2.65e-14,6163.0,9.08e-08,CS_Current_source_load,0.7000000000000001,0.4
,2u,90n,10u,300n,700m,400m,,692.8m,1.395e-13,21680.0,3.194e-07,CS_Current_source_load,0.7000000000000001,0.4
,2u,90n,50u,300n,700m,400m,,692.8m,5.699e-13,99000.0,1.459e-06,CS_Current_source_load,0.7000000000000001,0.4
,3.42u,90n,2u,300n,700m,400m,,692.8m,2.65e-14,4580.0,6.951e-08,CS_Current_source_load,0.7000000000000001,0.4
,3.42u,90n,10u,300n,700m,400m,,692.8m,1.395e-13,13740.0,2.085e-07,CS_Current_source_load,0.7000000000000001,0.4
,3.42u,90n,50u,300n,700m,400m,,692.8m,5.699e-13,59410.0,9.016e-07,CS_Current_source_load,0.7000000000000001,0.4
,5.848u,90n,2u,300n,700m,400m,,692.8m,2.65e-14,3641.0,5.642e-08,CS_Current_source_load,0.7000000000000001,0.4
,5.848u,90n,10u,300n,700m,400m,,692.8m,1.395e-13,9032.0,1.399e-07,CS_Current_source_load,0.7000000000000001,0.4
,5.848u,90n,50u,300n,700m,400m,,692.8m,5.699e-13,35900.0,5.563e-07,CS_Current_source_load,0.7000000000000001,0.4
,10u,90n,2u,300n,700m,400m,,692.8m,2.65e-14,3087.0,4.849e-08,CS_Current_source_load,0.7000000000000001,0.4
,10u,90n,10u,300n,700m,400m,,692.8m,1.395e-13,6251.0,9.82e-08,CS_Current_source_load,0.7000000000000001,0.4
,10u,90n,50u,300n,700m,400m,,692.8m,5.699e-13,22020.0,3.46e-07,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,90n,2u,300n,700m,400m,,692.8m,2.65e-14,2683.0,3.68e-08,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,90n,10u,300n,700m,400m,,692.8m,1.395e-13,4469.0,6.131e-08,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,90n,50u,300n,700m,400m,,692.8m,5.699e-13,13370.0,1.834e-07,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,90n,2u,300n,700m,400m,,692.8m,2.65e-14,2464.0,3.167e-08,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,90n,10u,300n,700m,400m,,692.8m,1.395e-13,3490.0,4.485e-08,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,90n,50u,300n,700m,400m,,692.8m,5.699e-13,8604.0,1.106e-07,CS_Current_source_load,0.7000000000000001,0.4
,50u,90n,2u,300n,700m,400m,,692.8m,2.65e-14,2323.0,2.786e-08,CS_Current_source_load,0.7000000000000001,0.4
,50u,90n,10u,300n,700m,400m,,692.8m,1.395e-13,2911.0,3.491e-08,CS_Current_source_load,0.7000000000000001,0.4
,50u,90n,50u,300n,700m,400m,,692.8m,5.699e-13,5842.0,7.006e-08,CS_Current_source_load,0.7000000000000001,0.4
,2u,90n,2u,300n,800m,400m,,692.8m,2.65e-14,4851.0,5.315e-08,CS_Current_source_load,0.8,0.4
,2u,90n,10u,300n,800m,400m,,692.8m,1.395e-13,15020.0,1.645e-07,CS_Current_source_load,0.8,0.4
,2u,90n,50u,300n,800m,400m,,692.8m,5.699e-13,65690.0,7.197e-07,CS_Current_source_load,0.8,0.4
,3.42u,90n,2u,300n,800m,400m,,692.8m,2.65e-14,3814.0,4.293e-08,CS_Current_source_load,0.8,0.4
,3.42u,90n,10u,300n,800m,400m,,692.8m,1.395e-13,9807.0,1.104e-07,CS_Current_source_load,0.8,0.4
,3.42u,90n,50u,300n,800m,400m,,692.8m,5.699e-13,39680.0,4.467e-07,CS_Current_source_load,0.8,0.4
,5.848u,90n,2u,300n,800m,400m,,692.8m,2.65e-14,3201.0,3.673e-08,CS_Current_source_load,0.8,0.4
,5.848u,90n,10u,300n,800m,400m,,692.8m,1.395e-13,6718.0,7.709e-08,CS_Current_source_load,0.8,0.4
,5.848u,90n,50u,300n,800m,400m,,692.8m,5.699e-13,24280.0,2.787e-07,CS_Current_source_load,0.8,0.4
,10u,90n,2u,300n,800m,400m,,692.8m,2.65e-14,2837.0,3.297e-08,CS_Current_source_load,0.8,0.4
,10u,90n,10u,300n,800m,400m,,692.8m,1.395e-13,4907.0,5.703e-08,CS_Current_source_load,0.8,0.4
,10u,90n,50u,300n,800m,400m,,692.8m,5.699e-13,15210.0,1.768e-07,CS_Current_source_load,0.8,0.4
,17.1u,90n,2u,300n,800m,400m,,692.8m,2.65e-14,2566.0,2.628e-08,CS_Current_source_load,0.8,0.4
,17.1u,90n,10u,300n,800m,400m,,692.8m,1.395e-13,3737.0,3.828e-08,CS_Current_source_load,0.8,0.4
,17.1u,90n,50u,300n,800m,400m,,692.8m,5.699e-13,9573.0,9.806e-08,CS_Current_source_load,0.8,0.4
,29.24u,90n,2u,300n,800m,400m,,692.8m,2.65e-14,2417.0,2.331e-08,CS_Current_source_load,0.8,0.4
,29.24u,90n,10u,300n,800m,400m,,692.8m,1.395e-13,3091.0,2.98e-08,CS_Current_source_load,0.8,0.4
,29.24u,90n,50u,300n,800m,400m,,692.8m,5.699e-13,6449.0,6.218e-08,CS_Current_source_load,0.8,0.4
,50u,90n,2u,300n,800m,400m,,692.8m,2.65e-14,2318.0,2.097e-08,CS_Current_source_load,0.8,0.4
,50u,90n,10u,300n,800m,400m,,692.8m,1.395e-13,2705.0,2.447e-08,CS_Current_source_load,0.8,0.4
,50u,90n,50u,300n,800m,400m,,692.8m,5.699e-13,4633.0,4.191e-08,CS_Current_source_load,0.8,0.4
,2u,90n,2u,300n,900m,400m,,692.8m,2.65e-14,4159.0,3.719e-08,CS_Current_source_load,0.9,0.4
,2u,90n,10u,300n,900m,400m,,692.8m,1.395e-13,11200.0,1.001e-07,CS_Current_source_load,0.9,0.4
,2u,90n,50u,300n,900m,400m,,692.8m,5.699e-13,46290.0,4.138e-07,CS_Current_source_load,0.9,0.4
,3.42u,90n,2u,300n,900m,400m,,692.8m,2.65e-14,3442.0,3.157e-08,CS_Current_source_load,0.9,0.4
,3.42u,90n,10u,300n,900m,400m,,692.8m,1.395e-13,7586.0,6.958e-08,CS_Current_source_load,0.9,0.4
,3.42u,90n,50u,300n,900m,400m,,692.8m,5.699e-13,28240.0,2.59e-07,CS_Current_source_load,0.9,0.4
,5.848u,90n,2u,300n,900m,400m,,692.8m,2.65e-14,3019.0,2.82e-08,CS_Current_source_load,0.9,0.4
,5.848u,90n,10u,300n,900m,400m,,692.8m,1.395e-13,5452.0,5.093e-08,CS_Current_source_load,0.9,0.4
,5.848u,90n,50u,300n,900m,400m,,692.8m,5.699e-13,17590.0,1.643e-07,CS_Current_source_load,0.9,0.4
,10u,90n,2u,300n,900m,400m,,692.8m,2.65e-14,2771.0,2.62e-08,CS_Current_source_load,0.9,0.4
,10u,90n,10u,300n,900m,400m,,692.8m,1.395e-13,4198.0,3.969e-08,CS_Current_source_load,0.9,0.4
,10u,90n,50u,300n,900m,400m,,692.8m,5.699e-13,11310.0,1.07e-07,CS_Current_source_load,0.9,0.4
,17.1u,90n,2u,300n,900m,400m,,692.8m,2.65e-14,2571.0,2.155e-08,CS_Current_source_load,0.9,0.4
,17.1u,90n,10u,300n,900m,400m,,692.8m,1.395e-13,3381.0,2.834e-08,CS_Current_source_load,0.9,0.4
,17.1u,90n,50u,300n,900m,400m,,692.8m,5.699e-13,7419.0,6.219e-08,CS_Current_source_load,0.9,0.4
,29.24u,90n,2u,300n,900m,400m,,692.8m,2.65e-14,2462.0,1.948e-08,CS_Current_source_load,0.9,0.4
,29.24u,90n,10u,300n,900m,400m,,692.8m,1.395e-13,2928.0,2.318e-08,CS_Current_source_load,0.9,0.4
,29.24u,90n,50u,300n,900m,400m,,692.8m,5.699e-13,5254.0,4.158e-08,CS_Current_source_load,0.9,0.4
,50u,90n,2u,300n,900m,400m,,692.8m,2.65e-14,2387.0,1.778e-08,CS_Current_source_load,0.9,0.4
,50u,90n,10u,300n,900m,400m,,692.8m,1.395e-13,2647.0,1.971e-08,CS_Current_source_load,0.9,0.4
,50u,90n,50u,300n,900m,400m,,692.8m,5.699e-13,3992.0,2.973e-08,CS_Current_source_load,0.9,0.4
,2u,90n,2u,300n,700m,660.4m,,692.8m,2.14e-09,681900.0,1.005e-05,CS_Current_source_load,0.7000000000000001,0.6604
,2u,90n,10u,300n,700m,660.4m,,692.8m,1.083e-08,3441000.0,5.07e-05,CS_Current_source_load,0.7000000000000001,0.6604
,2u,90n,50u,300n,700m,660.4m,,692.8m,4.39e-08,13960000.0,0.0002057,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,90n,2u,300n,700m,660.4m,,692.8m,2.14e-09,403600.0,6.126e-06,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,90n,10u,300n,700m,660.4m,,692.8m,1.083e-08,2033000.0,3.085e-05,CS_Current_source_load,0.7000000000000001,0.6604
