resistance,width1,length1,width2,length2,gate_voltage,drain_voltage,source_voltage,current_source_voltage,power,speed,gain,topology,gate_voltage_num,source_voltage_num
500,3.168u,127n,,,900m,,800m,,0.0004891,52960000000.0,0.4716,CD_resistive_bias,0.9,0.8
500,5.017u,127n,,,900m,,800m,,0.0006984,43910000000.0,0.5426,CD_resistive_bias,0.9,0.8
500,7.946u,127n,,,900m,,800m,,0.0008926,28690000000.0,0.5631,CD_resistive_bias,0.9,0.8
500,12.58u,127n,,,900m,,800m,,0.001059,17190000000.0,0.5647,CD_resistive_bias,0.9,0.8
500,19.93u,127n,,,900m,,800m,,0.001139,10790000000.0,0.5673,CD_resistive_bias,0.9,0.8
500,31.57u,127n,,,900m,,800m,,0.001198,6677000000.0,0.5641,CD_resistive_bias,0.9,0.8
500,50u,127n,,,900m,,800m,,0.00123,4194000000.0,0.5635,CD_resistive_bias,0.9,0.8
500,2u,127n,,,900m,,900m,,0.0003818,58790000000.0,0.384,CD_resistive_bias,0.9,0.9
500,3.168u,127n,,,900m,,900m,,0.0005714,55600000000.0,0.4832,CD_resistive_bias,0.9,0.9
500,5.017u,127n,,,900m,,900m,,0.0008327,49810000000.0,0.5715,CD_resistive_bias,0.9,0.9
500,7.946u,127n,,,900m,,900m,,0.001105,34420000000.0,0.6016,CD_resistive_bias,0.9,0.9
500,12.58u,127n,,,900m,,900m,,0.001333,19960000000.0,0.5989,CD_resistive_bias,0.9,0.9
500,19.93u,127n,,,900m,,900m,,0.001439,12350000000.0,0.5993,CD_resistive_bias,0.9,0.9
500,31.57u,127n,,,900m,,900m,,0.001516,7578000000.0,0.5947,CD_resistive_bias,0.9,0.9
500,50u,127n,,,900m,,900m,,0.001556,4743000000.0,0.5933,CD_resistive_bias,0.9,0.9
500,2u,127n,,,1,,1,,0.0005556,59820000000.0,0.3889,CD_resistive_bias,1.0,1.0
500,3.168u,127n,,,1,,1,,0.0008245,55590000000.0,0.4841,CD_resistive_bias,1.0,1.0
500,5.017u,127n,,,1,,1,,0.001166,44890000000.0,0.5486,CD_resistive_bias,1.0,1.0
500,7.946u,127n,,,1,,1,,0.00146,27790000000.0,0.5575,CD_resistive_bias,1.0,1.0
500,12.58u,127n,,,1,,1,,0.001695,16180000000.0,0.5515,CD_resistive_bias,1.0,1.0
500,19.93u,127n,,,1,,1,,0.001806,10020000000.0,0.5501,CD_resistive_bias,1.0,1.0
500,31.57u,127n,,,1,,1,,0.001889,6130000000.0,0.544,CD_resistive_bias,1.0,1.0
500,50u,127n,,,1,,1,,0.001931,3840000000.0,0.5425,CD_resistive_bias,1.0,1.0
767.1,2u,127n,,,400m,,200m,,1.165e-06,5828000000.0,0.07309,CD_resistive_bias,0.4,0.2
767.1,3.168u,127n,,,400m,,200m,,1.751e-06,5580000000.0,0.1065,CD_resistive_bias,0.4,0.2
767.1,5.017u,127n,,,400m,,200m,,2.667e-06,5401000000.0,0.1542,CD_resistive_bias,0.4,0.2
767.1,7.946u,127n,,,400m,,200m,,4.097e-06,5261000000.0,0.2193,CD_resistive_bias,0.4,0.2
767.1,12.58u,127n,,,400m,,200m,,7.975e-06,6277000000.0,0.3494,CD_resistive_bias,0.4,0.2
767.1,19.93u,127n,,,400m,,200m,,1.213e-05,6052000000.0,0.4505,CD_resistive_bias,0.4,0.2
767.1,31.57u,127n,,,400m,,200m,,2.166e-05,6598000000.0,0.59,CD_resistive_bias,0.4,0.2
767.1,50u,127n,,,400m,,200m,,3.18e-05,5786000000.0,0.6714,CD_resistive_bias,0.4,0.2
767.1,2u,127n,,,400m,,300m,,1.973e-06,6488000000.0,0.08083,CD_resistive_bias,0.4,0.3
767.1,3.168u,127n,,,400m,,300m,,2.97e-06,6219000000.0,0.1174,CD_resistive_bias,0.4,0.3
767.1,5.017u,127n,,,400m,,300m,,4.53e-06,6026000000.0,0.1693,CD_resistive_bias,0.4,0.3
767.1,7.946u,127n,,,400m,,300m,,6.968e-06,5879000000.0,0.2392,CD_resistive_bias,0.4,0.3
767.1,12.58u,127n,,,400m,,300m,,1.361e-05,7048000000.0,0.3763,CD_resistive_bias,0.4,0.3
767.1,19.93u,127n,,,400m,,300m,,2.077e-05,6831000000.0,0.4805,CD_resistive_bias,0.4,0.3
767.1,31.57u,127n,,,400m,,300m,,3.753e-05,7636000000.0,0.6229,CD_resistive_bias,0.4,0.3
767.1,50u,127n,,,400m,,300m,,5.742e-05,7365000000.0,0.717,CD_resistive_bias,0.4,0.3
767.1,2u,127n,,,400m,,400m,,2.897e-06,7053000000.0,0.08742,CD_resistive_bias,0.4,0.4
767.1,3.168u,127n,,,400m,,400m,,4.367e-06,6768000000.0,0.1267,CD_resistive_bias,0.4,0.4
767.1,5.017u,127n,,,400m,,400m,,6.668e-06,6563000000.0,0.1819,CD_resistive_bias,0.4,0.4
767.1,7.946u,127n,,,400m,,400m,,1.027e-05,6409000000.0,0.2556,CD_resistive_bias,0.4,0.4
767.1,12.58u,127n,,,400m,,400m,,2.011e-05,7702000000.0,0.3978,CD_resistive_bias,0.4,0.4
767.1,19.93u,127n,,,400m,,400m,,3.077e-05,7483000000.0,0.5037,CD_resistive_bias,0.4,0.4
767.1,31.57u,127n,,,400m,,400m,,5.591e-05,8420000000.0,0.6458,CD_resistive_bias,0.4,0.4
767.1,50u,127n,,,400m,,400m,,8.619e-05,8220000000.0,0.7384,CD_resistive_bias,0.4,0.4
767.1,2u,127n,,,500m,,200m,,5.201e-06,16470000000.0,0.2004,CD_resistive_bias,0.5,0.2
767.1,3.168u,127n,,,500m,,200m,,7.811e-06,15720000000.0,0.2749,CD_resistive_bias,0.5,0.2
767.1,5.017u,127n,,,500m,,200m,,1.176e-05,14910000000.0,0.3636,CD_resistive_bias,0.5,0.2
767.1,7.946u,127n,,,500m,,200m,,1.751e-05,13730000000.0,0.4565,CD_resistive_bias,0.5,0.2
767.1,12.58u,127n,,,500m,,200m,,2.847e-05,11990000000.0,0.547,CD_resistive_bias,0.5,0.2
767.1,19.93u,127n,,,500m,,200m,,3.565e-05,8541000000.0,0.584,CD_resistive_bias,0.5,0.2
767.1,31.57u,127n,,,500m,,200m,,4.255e-05,5615000000.0,0.6016,CD_resistive_bias,0.5,0.2
767.1,50u,127n,,,500m,,200m,,4.613e-05,3651000000.0,0.6112,CD_resistive_bias,0.5,0.2
767.1,2u,127n,,,500m,,300m,,8.683e-06,18340000000.0,0.2169,CD_resistive_bias,0.5,0.3
767.1,3.168u,127n,,,500m,,300m,,1.309e-05,17630000000.0,0.2964,CD_resistive_bias,0.5,0.3
767.1,5.017u,127n,,,500m,,300m,,1.983e-05,17000000000.0,0.3914,CD_resistive_bias,0.5,0.3
767.1,7.946u,127n,,,500m,,300m,,3.001e-05,16330000000.0,0.4948,CD_resistive_bias,0.5,0.3
767.1,12.58u,127n,,,500m,,300m,,5.328e-05,17460000000.0,0.6272,CD_resistive_bias,0.5,0.3
767.1,19.93u,127n,,,500m,,300m,,7.374e-05,14070000000.0,0.6877,CD_resistive_bias,0.5,0.3
767.1,31.57u,127n,,,500m,,300m,,9.39e-05,8987000000.0,0.7026,CD_resistive_bias,0.5,0.3
767.1,50u,127n,,,500m,,300m,,0.0001031,5675000000.0,0.7076,CD_resistive_bias,0.5,0.3
767.1,2u,127n,,,500m,,400m,,1.256e-05,19670000000.0,0.2288,CD_resistive_bias,0.5,0.4
767.1,3.168u,127n,,,500m,,400m,,1.896e-05,18950000000.0,0.3114,CD_resistive_bias,0.5,0.4
767.1,5.017u,127n,,,500m,,400m,,2.881e-05,18330000000.0,0.409,CD_resistive_bias,0.5,0.4
767.1,7.946u,127n,,,500m,,400m,,4.376e-05,17700000000.0,0.5142,CD_resistive_bias,0.5,0.4
767.1,12.58u,127n,,,500m,,400m,,7.888e-05,19590000000.0,0.6512,CD_resistive_bias,0.5,0.4
767.1,19.93u,127n,,,500m,,400m,,0.0001141,17900000000.0,0.7311,CD_resistive_bias,0.5,0.4
767.1,31.57u,127n,,,500m,,400m,,0.0001621,13040000000.0,0.7685,CD_resistive_bias,0.5,0.4
767.1,50u,127n,,,500m,,400m,,0.0001819,7913000000.0,0.769,CD_resistive_bias,0.5,0.4
767.1,2u,127n,,,500m,,500m,,1.675e-05,20780000000.0,0.2386,CD_resistive_bias,0.5,0.5
767.1,3.168u,127n,,,500m,,500m,,2.535e-05,20050000000.0,0.3235,CD_resistive_bias,0.5,0.5
767.1,5.017u,127n,,,500m,,500m,,3.86e-05,19430000000.0,0.4231,CD_resistive_bias,0.5,0.5
767.1,7.946u,127n,,,500m,,500m,,5.88e-05,18820000000.0,0.5293,CD_resistive_bias,0.5,0.5
767.1,12.58u,127n,,,500m,,500m,,0.0001068,21030000000.0,0.6667,CD_resistive_bias,0.5,0.5
767.1,19.93u,127n,,,500m,,500m,,0.0001562,19640000000.0,0.7476,CD_resistive_bias,0.5,0.5
767.1,31.57u,127n,,,500m,,500m,,0.0002405,17560000000.0,0.812,CD_resistive_bias,0.5,0.5
767.1,50u,127n,,,500m,,500m,,0.0002813,10460000000.0,0.812,CD_resistive_bias,0.5,0.5
767.1,2u,127n,,,600m,,200m,,1.309e-05,22150000000.0,0.2671,CD_resistive_bias,0.6,0.2
767.1,3.168u,127n,,,600m,,200m,,1.86e-05,18900000000.0,0.3334,CD_resistive_bias,0.6,0.2
767.1,5.017u,127n,,,600m,,200m,,2.52e-05,15050000000.0,0.3921,CD_resistive_bias,0.6,0.2
767.1,7.946u,127n,,,600m,,200m,,3.195e-05,11180000000.0,0.4371,CD_resistive_bias,0.6,0.2
767.1,12.58u,127n,,,600m,,200m,,3.958e-05,7770000000.0,0.4668,CD_resistive_bias,0.6,0.2
767.1,19.93u,127n,,,600m,,200m,,4.369e-05,5237000000.0,0.4849,CD_resistive_bias,0.6,0.2
767.1,31.57u,127n,,,600m,,200m,,4.719e-05,3363000000.0,0.4909,CD_resistive_bias,0.6,0.2
767.1,50u,127n,,,600m,,200m,,4.904e-05,2162000000.0,0.4959,CD_resistive_bias,0.6,0.2
767.1,2u,127n,,,600m,,300m,,2.317e-05,30110000000.0,0.3237,CD_resistive_bias,0.6,0.3
767.1,3.168u,127n,,,600m,,300m,,3.443e-05,27980000000.0,0.4145,CD_resistive_bias,0.6,0.3
767.1,5.017u,127n,,,600m,,300m,,4.986e-05,24220000000.0,0.496,CD_resistive_bias,0.6,0.3
767.1,7.946u,127n,,,600m,,300m,,6.738e-05,18390000000.0,0.5495,CD_resistive_bias,0.6,0.3
767.1,12.58u,127n,,,600m,,300m,,8.731e-05,12330000000.0,0.5768,CD_resistive_bias,0.6,0.3
767.1,19.93u,127n,,,600m,,300m,,9.753e-05,8138000000.0,0.5918,CD_resistive_bias,0.6,0.3
767.1,31.57u,127n,,,600m,,300m,,0.0001059,5139000000.0,0.5949,CD_resistive_bias,0.6,0.3
767.1,50u,127n,,,600m,,300m,,0.0001102,3279000000.0,0.5984,CD_resistive_bias,0.6,0.3
767.1,2u,127n,,,600m,,400m,,3.344e-05,32920000000.0,0.3418,CD_resistive_bias,0.6,0.4
767.1,3.168u,127n,,,600m,,400m,,5.018e-05,31500000000.0,0.4406,CD_resistive_bias,0.6,0.4
767.1,5.017u,127n,,,600m,,400m,,7.476e-05,29670000000.0,0.5411,CD_resistive_bias,0.6,0.4
767.1,7.946u,127n,,,600m,,400m,,0.000108,25930000000.0,0.6232,CD_resistive_bias,0.6,0.4
767.1,12.58u,127n,,,600m,,400m,,0.0001511,17720000000.0,0.6551,CD_resistive_bias,0.6,0.4
767.1,19.93u,127n,,,600m,,400m,,0.0001717,11330000000.0,0.6658,CD_resistive_bias,0.6,0.4
767.1,31.57u,127n,,,600m,,400m,,0.0001876,6995000000.0,0.6655,CD_resistive_bias,0.6,0.4
767.1,50u,127n,,,600m,,400m,,0.0001957,4425000000.0,0.6674,CD_resistive_bias,0.6,0.4
767.1,2u,127n,,,600m,,500m,,4.438e-05,34770000000.0,0.3538,CD_resistive_bias,0.6,0.5
767.1,3.168u,127n,,,600m,,500m,,6.685e-05,33430000000.0,0.4547,CD_resistive_bias,0.6,0.5
767.1,5.017u,127n,,,600m,,500m,,0.0001003,31960000000.0,0.5582,CD_resistive_bias,0.6,0.5
767.1,7.946u,127n,,,600m,,500m,,0.000148,29880000000.0,0.6524,CD_resistive_bias,0.6,0.5
767.1,12.58u,127n,,,600m,,500m,,0.0002268,24110000000.0,0.714,CD_resistive_bias,0.6,0.5
767.1,19.93u,127n,,,600m,,500m,,0.000265,14960000000.0,0.7206,CD_resistive_bias,0.6,0.5
767.1,31.57u,127n,,,600m,,500m,,0.0002925,8963000000.0,0.7171,CD_resistive_bias,0.6,0.5
767.1,50u,127n,,,600m,,500m,,0.0003055,5603000000.0,0.7171,CD_resistive_bias,0.6,0.5
767.1,2u,127n,,,600m,,600m,,5.592e-05,36300000000.0,0.3635,CD_resistive_bias,0.6,0.6
767.1,3.168u,127n,,,600m,,600m,,8.448e-05,34990000000.0,0.4657,CD_resistive_bias,0.6,0.6
767.1,5.017u,127n,,,600m,,600m,,0.0001273,33600000000.0,0.57,CD_resistive_bias,0.6,0.6
767.1,7.946u,127n,,,600m,,600m,,0.0001894,31850000000.0,0.6659,CD_resistive_bias,0.6,0.6
767.1,12.58u,127n,,,600m,,600m,,0.0003069,30380000000.0,0.7539,CD_resistive_bias,0.6,0.6
767.1,19.93u,127n,,,600m,,600m,,0.0003755,19180000000.0,0.7634,CD_resistive_bias,0.6,0.6
767.1,31.57u,127n,,,600m,,600m,,0.0004197,11050000000.0,0.7562,CD_resistive_bias,0.6,0.6
767.1,50u,127n,,,600m,,600m,,0.0004392,6817000000.0,0.7546,CD_resistive_bias,0.6,0.6
767.1,2u,127n,,,700m,,200m,,2.006e-05,18050000000.0,0.2419,CD_resistive_bias,0.7000000000000001,0.2
767.1,3.168u,127n,,,700m,,200m,,2.633e-05,14260000000.0,0.2887,CD_resistive_bias,0.7000000000000001,0.2
767.1,5.017u,127n,,,700m,,200m,,3.264e-05,10670000000.0,0.3277,CD_resistive_bias,0.7000000000000001,0.2
767.1,7.946u,127n,,,700m,,200m,,3.819e-05,7587000000.0,0.3564,CD_resistive_bias,0.7000000000000001,0.2
767.1,12.58u,127n,,,700m,,200m,,4.366e-05,5115000000.0,0.3733,CD_resistive_bias,0.7000000000000001,0.2
767.1,19.93u,127n,,,700m,,200m,,4.652e-05,3389000000.0,0.3852,CD_resistive_bias,0.7000000000000001,0.2
767.1,31.57u,127n,,,700m,,200m,,4.884e-05,2158000000.0,0.3878,CD_resistive_bias,0.7000000000000001,0.2
767.1,50u,127n,,,700m,,200m,,5.008e-05,1379000000.0,0.3909,CD_resistive_bias,0.7000000000000001,0.2
767.1,2u,127n,,,700m,,300m,,4.042e-05,29160000000.0,0.328,CD_resistive_bias,0.7000000000000001,0.3
767.1,3.168u,127n,,,700m,,300m,,5.532e-05,23150000000.0,0.3864,CD_resistive_bias,0.7000000000000001,0.3
767.1,5.017u,127n,,,700m,,300m,,7.081e-05,17030000000.0,0.4306,CD_resistive_bias,0.7000000000000001,0.3
767.1,7.946u,127n,,,700m,,300m,,8.447e-05,11900000000.0,0.4613,CD_resistive_bias,0.7000000000000001,0.3
767.1,12.58u,127n,,,700m,,300m,,9.767e-05,7868000000.0,0.477,CD_resistive_bias,0.7000000000000001,0.3
767.1,19.93u,127n,,,700m,,300m,,0.0001044,5167000000.0,0.488,CD_resistive_bias,0.7000000000000001,0.3
767.1,31.57u,127n,,,700m,,300m,,0.0001098,3267000000.0,0.4893,CD_resistive_bias,0.7000000000000001,0.3
767.1,50u,127n,,,700m,,300m,,0.0001126,2081000000.0,0.4918,CD_resistive_bias,0.7000000000000001,0.3
767.1,2u,127n,,,700m,,400m,,6.204e-05,38800000000.0,0.3865,CD_resistive_bias,0.7000000000000001,0.4
767.1,3.168u,127n,,,700m,,400m,,8.932e-05,33040000000.0,0.4628,CD_resistive_bias,0.7000000000000001,0.4
767.1,5.017u,127n,,,700m,,400m,,0.0001199,24630000000.0,0.5125,CD_resistive_bias,0.7000000000000001,0.4
767.1,7.946u,127n,,,700m,,400m,,0.0001469,16760000000.0,0.5411,CD_resistive_bias,0.7000000000000001,0.4
767.1,12.58u,127n,,,700m,,400m,,0.0001725,10800000000.0,0.5542,CD_resistive_bias,0.7000000000000001,0.4
767.1,19.93u,127n,,,700m,,400m,,0.0001851,7012000000.0,0.5631,CD_resistive_bias,0.7000000000000001,0.4
767.1,31.57u,127n,,,700m,,400m,,0.000195,4399000000.0,0.563,CD_resistive_bias,0.7000000000000001,0.4
767.1,50u,127n,,,700m,,400m,,0.0002002,2791000000.0,0.5647,CD_resistive_bias,0.7000000000000001,0.4
767.1,2u,127n,,,700m,,500m,,8.322e-05,43110000000.0,0.4097,CD_resistive_bias,0.7000000000000001,0.5
767.1,3.168u,127n,,,700m,,500m,,0.0001231,40030000000.0,0.5061,CD_resistive_bias,0.7000000000000001,0.5
767.1,5.017u,127n,,,700m,,500m,,0.0001748,33060000000.0,0.5768,CD_resistive_bias,0.7000000000000001,0.5
767.1,7.946u,127n,,,700m,,500m,,0.0002235,22530000000.0,0.6059,CD_resistive_bias,0.7000000000000001,0.5
767.1,12.58u,127n,,,700m,,500m,,0.0002676,13960000000.0,0.6139,CD_resistive_bias,0.7000000000000001,0.5
767.1,19.93u,127n,,,700m,,500m,,0.0002883,8938000000.0,0.6207,CD_resistive_bias,0.7000000000000001,0.5
767.1,31.57u,127n,,,700m,,500m,,0.0003044,5556000000.0,0.619,CD_resistive_bias,0.7000000000000001,0.5
767.1,50u,127n,,,700m,,500m,,0.0003127,3510000000.0,0.6198,CD_resistive_bias,0.7000000000000001,0.5
767.1,2u,127n,,,700m,,600m,,0.0001051,45490000000.0,0.4221,CD_resistive_bias,0.7000000000000001,0.6
767.1,3.168u,127n,,,700m,,600m,,0.0001568,43140000000.0,0.5234,CD_resistive_bias,0.7000000000000001,0.6
767.1,5.017u,127n,,,700m,,600m,,0.0002292,39340000000.0,0.6147,CD_resistive_bias,0.7000000000000001,0.6
767.1,7.946u,127n,,,700m,,600m,,0.0003101,29220000000.0,0.6589,CD_resistive_bias,0.7000000000000001,0.6
767.1,12.58u,127n,,,700m,,600m,,0.000382,17470000000.0,0.6623,CD_resistive_bias,0.7000000000000001,0.6
767.1,19.93u,127n,,,700m,,600m,,0.0004142,10980000000.0,0.6665,CD_resistive_bias,0.7000000000000001,0.6
767.1,31.57u,127n,,,700m,,600m,,0.0004379,6741000000.0,0.663,CD_resistive_bias,0.7000000000000001,0.6
767.1,50u,127n,,,700m,,600m,,0.0004501,4239000000.0,0.663,CD_resistive_bias,0.7000000000000001,0.6
767.1,2u,127n,,,700m,,700m,,0.0001278,47350000000.0,0.4316,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,3.168u,127n,,,700m,,700m,,0.0001916,45210000000.0,0.5346,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,5.017u,127n,,,700m,,700m,,0.000283,42340000000.0,0.6307,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,7.946u,127n,,,700m,,700m,,0.0003999,35910000000.0,0.6991,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,12.58u,127n,,,700m,,700m,,0.0005146,21420000000.0,0.7024,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,19.93u,127n,,,700m,,700m,,0.0005618,13130000000.0,0.7037,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,31.57u,127n,,,700m,,700m,,0.0005954,7955000000.0,0.6986,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,50u,127n,,,700m,,700m,,0.0006124,4979000000.0,0.6977,CD_resistive_bias,0.7000000000000001,0.7000000000000001
767.1,2u,127n,,,800m,,200m,,2.474e-05,13910000000.0,0.2034,CD_resistive_bias,0.8,0.2
767.1,3.168u,127n,,,800m,,200m,,3.091e-05,10600000000.0,0.2371,CD_resistive_bias,0.8,0.2
767.1,5.017u,127n,,,800m,,200m,,3.662e-05,7707000000.0,0.2649,CD_resistive_bias,0.8,0.2
767.1,7.946u,127n,,,800m,,200m,,4.129e-05,5356000000.0,0.2847,CD_resistive_bias,0.8,0.2
767.1,12.58u,127n,,,800m,,200m,,4.561e-05,3553000000.0,0.2955,CD_resistive_bias,0.8,0.2
767.1,19.93u,127n,,,800m,,200m,,4.785e-05,2330000000.0,0.3038,CD_resistive_bias,0.8,0.2
767.1,31.57u,127n,,,800m,,200m,,4.962e-05,1478000000.0,0.3049,CD_resistive_bias,0.8,0.2
767.1,50u,127n,,,800m,,200m,,5.057e-05,941500000.0,0.3069,CD_resistive_bias,0.8,0.2
767.1,2u,127n,,,800m,,300m,,5.268e-05,22270000000.0,0.2833,CD_resistive_bias,0.8,0.3
767.1,3.168u,127n,,,800m,,300m,,6.742e-05,16770000000.0,0.3252,CD_resistive_bias,0.8,0.3
767.1,5.017u,127n,,,800m,,300m,,8.107e-05,11980000000.0,0.3566,CD_resistive_bias,0.8,0.3
767.1,7.946u,127n,,,800m,,300m,,9.221e-05,8253000000.0,0.379,CD_resistive_bias,0.8,0.3
767.1,12.58u,127n,,,800m,,300m,,0.0001024,5415000000.0,0.3896,CD_resistive_bias,0.8,0.3
767.1,19.93u,127n,,,800m,,300m,,0.0001075,3533000000.0,0.3979,CD_resistive_bias,0.8,0.3
767.1,31.57u,127n,,,800m,,300m,,0.0001116,2231000000.0,0.3983,CD_resistive_bias,0.8,0.3
767.1,50u,127n,,,800m,,300m,,0.0001138,1418000000.0,0.4,CD_resistive_bias,0.8,0.3
767.1,2u,127n,,,800m,,400m,,8.72e-05,32060000000.0,0.3523,CD_resistive_bias,0.8,0.4
767.1,3.168u,127n,,,800m,,400m,,0.0001152,23960000000.0,0.3999,CD_resistive_bias,0.8,0.4
767.1,5.017u,127n,,,800m,,400m,,0.0001414,16770000000.0,0.4327,CD_resistive_bias,0.8,0.4
767.1,7.946u,127n,,,800m,,400m,,0.0001625,11320000000.0,0.4538,CD_resistive_bias,0.8,0.4
767.1,12.58u,127n,,,800m,,400m,,0.0001815,7348000000.0,0.4634,CD_resistive_bias,0.8,0.4
767.1,19.93u,127n,,,800m,,400m,,0.000191,4764000000.0,0.4708,CD_resistive_bias,0.8,0.4
767.1,31.57u,127n,,,800m,,400m,,0.0001983,2993000000.0,0.4703,CD_resistive_bias,0.8,0.4
767.1,50u,127n,,,800m,,400m,,0.0002022,1898000000.0,0.4715,CD_resistive_bias,0.8,0.4
767.1,2u,127n,,,800m,,500m,,0.0001241,41970000000.0,0.4087,CD_resistive_bias,0.8,0.5
767.1,3.168u,127n,,,800m,,500m,,0.000171,32340000000.0,0.4641,CD_resistive_bias,0.8,0.5
767.1,5.017u,127n,,,800m,,500m,,0.0002158,22280000000.0,0.497,CD_resistive_bias,0.8,0.5
767.1,7.946u,127n,,,800m,,500m,,0.0002514,14680000000.0,0.5158,CD_resistive_bias,0.8,0.5
767.1,12.58u,127n,,,800m,,500m,,0.0002825,9335000000.0,0.5223,CD_resistive_bias,0.8,0.5
767.1,19.93u,127n,,,800m,,500m,,0.000298,6024000000.0,0.5291,CD_resistive_bias,0.8,0.5
767.1,31.57u,127n,,,800m,,500m,,0.0003098,3766000000.0,0.5275,CD_resistive_bias,0.8,0.5
767.1,50u,127n,,,800m,,500m,,0.0003159,2382000000.0,0.5282,CD_resistive_bias,0.8,0.5
767.1,2u,127n,,,800m,,600m,,0.0001601,48390000000.0,0.4407,CD_resistive_bias,0.8,0.6
767.1,3.168u,127n,,,800m,,600m,,0.00023,41030000000.0,0.517,CD_resistive_bias,0.8,0.6
767.1,5.017u,127n,,,800m,,600m,,0.0003019,28710000000.0,0.5524,CD_resistive_bias,0.8,0.6
767.1,7.946u,127n,,,800m,,600m,,0.0003582,18430000000.0,0.5684,CD_resistive_bias,0.8,0.6
767.1,12.58u,127n,,,800m,,600m,,0.0004058,11450000000.0,0.5718,CD_resistive_bias,0.8,0.6
767.1,19.93u,127n,,,800m,,600m,,0.0004285,7319000000.0,0.5767,CD_resistive_bias,0.8,0.6
767.1,31.57u,127n,,,800m,,600m,,0.0004459,4551000000.0,0.5741,CD_resistive_bias,0.8,0.6
767.1,50u,127n,,,800m,,600m,,0.0004548,2870000000.0,0.5742,CD_resistive_bias,0.8,0.6
767.1,2u,127n,,,800m,,700m,,0.000196,51550000000.0,0.4554,CD_resistive_bias,0.8,0.7000000000000001
767.1,3.168u,127n,,,800m,,700m,,0.0002876,47170000000.0,0.5489,CD_resistive_bias,0.8,0.7000000000000001
767.1,5.017u,127n,,,800m,,700m,,0.0003955,35940000000.0,0.6004,CD_resistive_bias,0.8,0.7000000000000001
767.1,7.946u,127n,,,800m,,700m,,0.0004812,22670000000.0,0.6135,CD_resistive_bias,0.8,0.7000000000000001
767.1,12.58u,127n,,,800m,,700m,,0.0005504,13670000000.0,0.6133,CD_resistive_bias,0.8,0.7000000000000001
767.1,19.93u,127n,,,800m,,700m,,0.0005824,8631000000.0,0.6158,CD_resistive_bias,0.8,0.7000000000000001
767.1,31.57u,127n,,,800m,,700m,,0.0006066,5346000000.0,0.6127,CD_resistive_bias,0.8,0.7000000000000001
767.1,50u,127n,,,800m,,700m,,0.000619,3363000000.0,0.6123,CD_resistive_bias,0.8,0.7000000000000001
767.1,2u,127n,,,800m,,800m,,0.0002328,53740000000.0,0.4653,CD_resistive_bias,0.8,0.8
767.1,3.168u,127n,,,800m,,800m,,0.0003446,50320000000.0,0.5639,CD_resistive_bias,0.8,0.8
767.1,5.017u,127n,,,800m,,800m,,0.0004906,42930000000.0,0.6383,CD_resistive_bias,0.8,0.8
767.1,7.946u,127n,,,800m,,800m,,0.0006185,27520000000.0,0.6529,CD_resistive_bias,0.8,0.8
767.1,12.58u,127n,,,800m,,800m,,0.0007161,16040000000.0,0.6488,CD_resistive_bias,0.8,0.8
767.1,19.93u,127n,,,800m,,800m,,0.00076,10010000000.0,0.6497,CD_resistive_bias,0.8,0.8
767.1,31.57u,127n,,,800m,,800m,,0.0007919,6154000000.0,0.6453,CD_resistive_bias,0.8,0.8
767.1,50u,127n,,,800m,,800m,,0.0008083,3860000000.0,0.6444,CD_resistive_bias,0.8,0.8
767.1,2u,127n,,,900m,,200m,,2.792e-05,10730000000.0,0.167,CD_resistive_bias,0.9,0.2
767.1,3.168u,127n,,,900m,,200m,,3.383e-05,7985000000.0,0.1918,CD_resistive_bias,0.9,0.2
767.1,5.017u,127n,,,900m,,200m,,3.898e-05,5692000000.0,0.2119,CD_resistive_bias,0.9,0.2
767.1,7.946u,127n,,,900m,,200m,,4.306e-05,3897000000.0,0.226,CD_resistive_bias,0.9,0.2
767.1,12.58u,127n,,,900m,,200m,,4.671e-05,2558000000.0,0.2333,CD_resistive_bias,0.9,0.2
767.1,19.93u,127n,,,900m,,200m,,4.859e-05,1668000000.0,0.2391,CD_resistive_bias,0.9,0.2
767.1,31.57u,127n,,,900m,,200m,,5.005e-05,1055000000.0,0.2395,CD_resistive_bias,0.9,0.2
767.1,50u,127n,,,900m,,200m,,5.084e-05,670500000.0,0.2408,CD_resistive_bias,0.9,0.2
767.1,2u,127n,,,900m,,300m,,6.073e-05,16930000000.0,0.2371,CD_resistive_bias,0.9,0.3
767.1,3.168u,127n,,,900m,,300m,,7.466e-05,12450000000.0,0.2683,CD_resistive_bias,0.9,0.3
767.1,5.017u,127n,,,900m,,300m,,8.687e-05,8757000000.0,0.2916,CD_resistive_bias,0.9,0.3
767.1,7.946u,127n,,,900m,,300m,,9.646e-05,5966000000.0,0.3084,CD_resistive_bias,0.9,0.3
767.1,12.58u,127n,,,900m,,300m,,0.0001049,3886000000.0,0.3158,CD_resistive_bias,0.9,0.3
